MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.020508	s	1/27/2022 11:36:06 AM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
3.8564453	0.45671123	4.0085135	-0.017128529	-0.0022205883
3.8710938	0.4449549	4.0081096	-0.017043646	-0.0020185015
3.8857422	0.44625473	4.0084047	-0.01698567	-0.0018659864
3.9003906	0.4602834	4.0082321	-0.017015338	-0.0019679873
3.9150391	0.43829614	4.0088334	-0.017083326	-0.0022741405
3.9296875	0.45240536	4.0083251	-0.017050911	-0.0022733838
3.9443359	0.45379224	4.0081167	-0.017000955	-0.0019703375
3.9589844	0.43771085	4.0081801	-0.017007442	-0.0018209943
3.9736328	0.4561342	4.0082226	-0.017059058	-0.0020645508
3.9882813	0.44913533	4.0087576	-0.017079491	-0.0022363495
4.0029297	0.44608453	4.0081196	-0.017060325	-0.0021156382
4.0175781	0.45936951	4.0079155	-0.017057333	-0.002058137
4.0322266	0.44560078	4.0085731	-0.017056201	-0.0019929267
4.046875	0.45286837	4.008635	-0.017014053	-0.0019199878
4.0615234	0.45499593	4.009182	-0.017057981	-0.0021303212
4.0761719	0.43826565	4.0090427	-0.01709936	-0.0022884957
4.0908203	0.45769885	4.0084338	-0.01707143	-0.0021170734
4.1054688	0.45438921	4.0090547	-0.017034503	-0.0018957608
4.1201172	0.43920925	4.0088468	-0.017029995	-0.00194167
4.1347656	0.46126735	4.0088816	-0.017079173	-0.0022288803
4.1494141	0.44827443	4.0086846	-0.017088469	-0.0022697656
4.1640625	0.4469811	4.0090609	-0.017013755	-0.0019968865
4.1787109	0.46011415	4.0088415	-0.01698604	-0.0019499148
4.1933594	0.44020149	4.0083652	-0.017016953	-0.002291413
4.2080078	0.4552018	4.0092978	-0.017045837	-0.0024310066
4.2226563	0.45930815	4.0090175	-0.017055023	-0.002159996
4.2373047	0.44247773	4.008934	-0.017065272	-0.0023926501
4.2519531	0.46560103	4.0094709	-0.0170394	-0.0022370976
4.2666016	0.45140871	4.0092478	-0.016972193	-0.0019215337
4.28125	0.44141006	4.0085769	-0.017021062	-0.0021034244
4.2958984	0.46293214	4.0091467	-0.017067065	-0.0022282512
4.3105469	0.4481236	4.0094471	-0.017047746	-0.0021763381
4.3251953	0.44985014	4.0091929	-0.016981613	-0.0018383651
4.3398438	0.46274155	4.0094538	-0.016956933	-0.0018692305
4.3544922	0.44493592	4.0094028	-0.017061589	-0.0022001567
4.3691406	0.46091002	4.0093374	-0.01704815	-0.002301384
4.3837891	0.46030706	4.0098057	-0.016996114	-0.0020685173
4.3984375	0.44793153	4.008523	-0.017006362	-0.0018444518
4.4130859	0.46445802	4.0093851	-0.01699454	-0.0020036476
4.4277344	0.4521842	4.0095401	-0.017005092	-0.002111468
4.4423828	0.45267907	4.0092182	-0.017015852	-0.0021547277
4.4570313	0.47194898	4.0101595	-0.017058745	-0.0022033886
4.4716797	0.4553192	4.0093169	-0.017063485	-0.0019924804
4.4863281	0.4610016	4.0098658	-0.01698648	-0.0019009204
4.5009766	0.4673216	4.0090551	-0.017025739	-0.0020846913
4.515625	0.45340341	4.0098267	-0.017076325	-0.0022716825
4.5302734	0.47011849	4.0094433	-0.01707115	-0.0022134238
4.5449219	0.46328297	4.0092635	-0.016965436	-0.0019307331
4.5595703	0.45570475	4.0098405	-0.01697851	-0.0018480045
4.5742188	0.47620401	4.0097632	-0.017077997	-0.0021403024
4.5888672	0.45748678	4.0101709	-0.017062386	-0.0023052099
4.6035156	0.46446073	4.0097499	-0.017038843	-0.0021058572
4.6181641	0.47632089	4.0098128	-0.017032985	-0.0019184486
4.6328125	0.45185313	4.0106201	-0.017000869	-0.0019988113
4.6474609	0.46989396	4.0103393	-0.017020922	-0.0020300832
4.6621094	0.47200373	4.0107784	-0.017073087	-0.0021464147
4.6767578	0.45733595	4.0103207	-0.017040597	-0.0022598433
4.6914063	0.47831479	4.0099745	-0.017020211	-0.0020085829
4.7060547	0.46590808	4.0100021	-0.016989179	-0.0018637315
4.7207031	0.462614	4.0094347	-0.016975313	-0.001971435
4.7353516	0.48036796	4.0097604	-0.01706931	-0.0022467761
4.75	0.46205646	4.0108447	-0.017060999	-0.0022271599
4.7646484	0.47288957	4.0106406	-0.016980354	-0.0019049961
4.7792969	0.47760043	4.0100956	-0.017008392	-0.0018715682
4.7939453	0.45874211	4.0102925	-0.017046506	-0.0021124405
4.8085938	0.47956458	4.0105052	-0.01708314	-0.0022955984
4.8232422	0.47546732	4.0110326	-0.017030628	-0.002134914
4.8378906	0.46052012	4.0111299	-0.017030757	-0.0020048982
4.8525391	0.48035178	4.0102873	-0.017008837	-0.0019725743
4.8671875	0.46820369	4.0115457	-0.017015547	-0.0019459343
4.8818359	0.46474352	4.0110192	-0.017072827	-0.0021335711
4.8964844	0.48408109	4.0104542	-0.017049367	-0.0022635036
4.9111328	0.46548766	4.0110893	-0.017001862	-0.0019939083
4.9257813	0.47690073	4.0110073	-0.016983315	-0.0018854566
4.9404297	0.4798016	4.011167	-0.017013673	-0.0019316393
4.9550781	0.46528816	4.0114293	-0.017062092	-0.0022129277
4.9697266	0.48652264	4.0112267	-0.017052589	-0.0022703055
4.984375	0.47584176	4.0107923	-0.016984314	-0.001964042
4.9990234	0.46873066	4.0111618	-0.016946914	-0.0018371443
5.0136719	0.48709428	4.0119328	-0.017042829	-0.0020442582
5.0283203	0.47151348	4.0110631	-0.017074645	-0.0022075227
5.0429688	0.48137644	4.0117288	-0.01705168	-0.0020973117
5.0576172	0.4874348	4.0112567	-0.017050842	-0.0020935426
5.0722656	0.47226217	4.0109029	-0.017016228	-0.0019821983
5.0869141	0.48643434	4.0115128	-0.01698125	-0.0018978356
5.1015625	0.47968984	4.0111976	-0.017055936	-0.0020844727
5.1162109	0.47268087	4.0121055	-0.01706795	-0.002248998
5.1308594	0.49121976	4.0119996	-0.017054727	-0.0020939389
5.1455078	0.47930166	4.0116544	-0.016965123	-0.0018791849
5.1601563	0.48083785	4.0117226	-0.017011002	-0.0019443542
5.1748047	0.49639118	4.0118814	-0.017058246	-0.0024879714
5.1894531	0.47550356	4.0118833	-0.017081309	-0.0023097496
5.2041016	0.48680809	4.0121651	-0.016997132	-0.0020331854
5.21875	0.49252951	4.0117378	-0.01700793	-0.0018053649
5.2333984	0.47181678	4.0117254	-0.017054241	-0.0020683254
5.2480469	0.49425811	4.0120225	-0.017055349	-0.0021229559
5.2626953	0.49044737	4.0116959	-0.01703543	-0.0021378116
5.2773438	0.47785333	4.0122705	-0.017030787	-0.0021200604
5.2919922	0.49856389	4.0119705	-0.017026467	-0.0019769082
5.3066406	0.48219353	4.0121775	-0.017000532	-0.0019071064
5.3212891	0.4856571	4.0122943	-0.017058505	-0.0020382216
5.3359375	0.49905452	4.011591	-0.017088192	-0.002271798
5.3505859	0.47851098	4.0118895	-0.017015997	-0.0021301741
5.3652344	0.49458823	4.0124288	-0.016950969	-0.0018701655
5.3798828	0.49502355	4.0119591	-0.016987523	-0.0019107253
5.3945313	0.47997251	4.012135	-0.017060809	-0.0021656374
5.4091797	0.49863499	4.0132122	-0.017076982	-0.0022955588
5.4238281	0.49004373	4.0130506	-0.017045464	-0.0020637829
5.4384766	0.48632193	4.0127273	-0.017021257	-0.0019191192
5.453125	0.4968254	4.0124745	-0.017012961	-0.0019879283
5.4677734	0.48266411	4.0133467	-0.017022111	-0.0021050093
5.4824219	0.49341163	4.0128055	-0.017049978	-0.0021086959
5.4970703	0.4975493	4.0120797	-0.017061424	-0.00215892
5.5117188	0.48447591	4.0125108	-0.017023161	-0.001987874
5.5263672	0.50002074	4.0123501	-0.016990647	-0.0018688582
5.5410156	0.49484986	4.0125527	-0.017031498	-0.0020513525
5.5556641	0.4839372	4.0127492	-0.017089451	-0.0022349707
