MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 3:14:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
2.4941406	0.10843515	1.0025414	-0.0044121407	-0.011643139
2.5087891	0.10674448	1.0096244	-0.004517972	-0.011622528
2.5234375	0.089382946	0.99535054	-0.0045108325	-0.011686135
2.5380859	0.10977343	1.0083866	-0.0044114483	-0.011476753
2.5527344	0.09852463	1.0051882	-0.0043602362	-0.011351623
2.5673828	0.095850386	1.007496	-0.0044425647	-0.01159315
2.5820313	0.10929282	1.0079893	-0.0044996585	-0.011788328
2.5966797	0.093067288	1.0033993	-0.0044344505	-0.011669281
2.6113281	0.10374092	1.005196	-0.0043848814	-0.0113176
2.6259766	0.10884416	1.0090919	-0.0044180029	-0.011282954
2.640625	0.091455035	1.0070432	-0.0044856137	-0.011670504
2.6552734	0.10719764	1.0087521	-0.0044853073	-0.011862695
2.6699219	0.10161031	1.006838	-0.0044575054	-0.011487129
2.6845703	0.093882374	1.0090008	-0.0044256919	-0.01135199
2.6992188	0.10969199	1.0029655	-0.0044804979	-0.011489467
2.7138672	0.098364711	1.0086784	-0.004453369	-0.011526615
2.7285156	0.10032043	1.0090392	-0.0044723479	-0.011596786
2.7431641	0.1087433	1.0086468	-0.0044765081	-0.011725487
2.7578125	0.092034638	1.0060694	-0.0044739549	-0.011547837
2.7724609	0.10551919	1.008149	-0.0043971827	-0.011287518
2.7871094	0.10343977	1.0040864	-0.0044648447	-0.011506482
2.8017578	0.090168141	1.0068127	-0.0045108944	-0.011717252
2.8164063	0.1094509	1.0064497	-0.0044690343	-0.011701087
2.8310547	0.099918738	1.008391	-0.0043990551	-0.011363754
2.8457031	0.096394442	1.0082456	-0.0043993774	-0.011279609
2.8603516	0.10819738	1.0074689	-0.0044516879	-0.011606526
2.875	0.093126073	1.0077794	-0.0044691395	-0.011826662
2.8896484	0.098560371	1.0010462	-0.0045028897	-0.011539115
2.9042969	0.10664117	1.0060048	-0.0044466038	-0.011406103
2.9189453	0.091358677	1.0102323	-0.0044726795	-0.011481675
2.9335938	0.10726573	1.0093656	-0.0044353874	-0.011483591
2.9482422	0.10294347	1.0093057	-0.0044869194	-0.011647837
2.9628906	0.091609694	1.0047045	-0.0044839229	-0.011743369
2.9775391	0.11197769	1.0103631	-0.0044746581	-0.011851449
2.9921875	0.096893162	1.0080874	-0.0044191624	-0.011320069
3.0068359	0.096080795	1.0048366	-0.0044561299	-0.011451348
3.0214844	0.10749943	1.0075421	-0.0045060245	-0.011736843
3.0361328	0.091467269	1.0077024	-0.0045245849	-0.01174631
3.0507813	0.1025501	1.0032134	-0.0044056876	-0.011427025
3.0654297	0.10790303	1.010717	-0.004402949	-0.011217092
3.0800781	0.091550075	1.0097578	-0.0044978624	-0.011632527
3.0947266	0.10574494	1.0097058	-0.0045044599	-0.011773906
3.109375	0.098280497	1.002176	-0.0044970792	-0.011585969
3.1240234	0.09343721	1.0080127	-0.0044596642	-0.011438579
3.1386719	0.10828955	1.0079944	-0.004431563	-0.011479095
3.1533203	0.094821483	1.005923	-0.0044073425	-0.01142896
3.1679688	0.10160403	1.0094923	-0.004472164	-0.011580437
3.1826172	0.10667289	1.0094049	-0.0044884295	-0.01176374
3.1972656	0.090514362	1.0070515	-0.0044827675	-0.011526654
3.2119141	0.10439951	1.0079308	-0.0044690636	-0.011350323
3.2265625	0.1026056	1.0076159	-0.0044508297	-0.011440585
3.2412109	0.091144741	1.0098345	-0.004473669	-0.011736755
3.2558594	0.10817643	1.0046829	-0.0044841678	-0.011826597
3.2705078	0.097422898	1.0084144	-0.0044301329	-0.011448245
3.2851563	0.096097268	1.0042894	-0.0044213366	-0.011246588
3.2998047	0.10914894	1.0090717	-0.0044884095	-0.011553998
3.3144531	0.092896938	1.0058439	-0.0045466041	-0.011808546
3.3291016	0.10160326	1.0079501	-0.004472279	-0.011645474
3.34375	0.10491035	1.0073905	-0.0044700243	-0.011603419
3.3583984	0.090219624	1.0079509	-0.0044668671	-0.011464717
3.3730469	0.10786197	1.007342	-0.0044605816	-0.011374806
3.3876953	0.10043516	1.0072604	-0.0044820756	-0.011582904
3.4023438	0.093358263	1.0057199	-0.004489854	-0.011798358
3.4169922	0.11036581	1.0083438	-0.0044800709	-0.011603245
3.4316406	0.096257783	1.0088267	-0.0044312533	-0.011339742
3.4462891	0.10027263	1.0073251	-0.0044190343	-0.011374391
3.4609375	0.11046453	1.0084803	-0.0044844369	-0.011706408
3.4755859	0.092379533	1.007655	-0.0045023849	-0.011819662
3.4902344	0.10725621	1.0082601	-0.0044245245	-0.011511102
3.5048828	0.1069635	1.0072366	-0.0044584689	-0.011247351
3.5195313	0.095182501	1.0081309	-0.0044842218	-0.011527375
3.5341797	0.11130171	1.007182	-0.0044731093	-0.011712743
3.5488281	0.10233384	1.0063041	-0.0044655297	-0.011619229
3.5634766	0.09826228	1.0088744	-0.0044858288	-0.01163755
3.578125	0.11068211	1.0089519	-0.0044359942	-0.011444379
3.5927734	0.098966978	1.0061693	-0.004397423	-0.011313297
3.6074219	0.10584126	1.0065315	-0.0044309497	-0.011520269
3.6220703	0.11106517	1.0082698	-0.0045020729	-0.011738978
