MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 12:40:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
3.6806641	0.123203	1.0019851	-0.0046302155	-0.0035651731
3.6953125	0.10776769	1.0021911	-0.0046645384	-0.0036588891
3.7099609	0.12478339	1.0020671	-0.004623929	-0.0036663758
3.7246094	0.11561892	1.0013254	-0.0046481364	-0.0036960491
3.7392578	0.10664621	1.0018727	-0.0045110807	-0.0034709875
3.7539063	0.12695906	1.0021999	-0.004558038	-0.0033207685
3.7685547	0.1082871	1.0015045	-0.0046032234	-0.003568985
3.7832031	0.11183897	1.0019206	-0.0046552056	-0.0037610494
3.7978516	0.12210495	1.001785	-0.0045938292	-0.0036537172
3.8125	0.10512052	1.0014811	-0.0045564589	-0.0033319411
3.8271484	0.11784266	1.0017481	-0.0045820018	-0.003333404
3.8417969	0.11506986	1.0017164	-0.0046203826	-0.0036865291
3.8564453	0.10302242	1.0012016	-0.004673399	-0.0038548908
3.8710938	0.12150273	1.0017273	-0.0046111969	-0.0035198177
3.8857422	0.10743747	1.0013467	-0.0045702006	-0.003301457
3.9003906	0.10862307	1.0019327	-0.0046280855	-0.0034875097
3.9150391	0.12262034	1.0011946	-0.0046074772	-0.0036154799
3.9296875	0.10424081	1.0010325	-0.0046145208	-0.0036240057
3.9443359	0.11181031	1.0012074	-0.0046249474	-0.0036704193
3.9589844	0.11998028	1.0013713	-0.0045564906	-0.0034813494
3.9736328	0.10585527	1.0014217	-0.0045366893	-0.0033154103
3.9882813	0.11778962	1.0015452	-0.0046222	-0.003557096
4.0029297	0.11680637	1.001184	-0.0046940134	-0.0037609516
4.0175781	0.10709157	1.0018492	-0.0046358211	-0.0037142276
4.0322266	0.12303755	1.0014282	-0.0045627113	-0.0033332985
4.046875	0.10834106	1.0015683	-0.0045532915	-0.003281665
4.0615234	0.11306182	1.0022013	-0.004679861	-0.0036332735
4.0761719	0.12521066	1.0019304	-0.004657595	-0.0038354706
4.0908203	0.10769273	1.0023139	-0.0046606353	-0.0035654739
4.1054688	0.1228	1.0025947	-0.0046114028	-0.003381476
4.1201172	0.12521489	1.002921	-0.0045999964	-0.0035100938
4.1347656	0.10860603	1.0024613	-0.0045917043	-0.003501944
4.1494141	0.12904544	1.0028914	-0.0046245307	-0.0035997243
4.1640625	0.11876738	1.002616	-0.004640697	-0.0037861434
4.1787109	0.11294975	1.0029421	-0.004614877	-0.0034857639
4.1933594	0.12951544	1.0026262	-0.0045554903	-0.0033153412
4.2080078	0.11518419	1.0032382	-0.0045777247	-0.0034828878
4.2226563	0.12115875	1.0033957	-0.0046575619	-0.0037329879
4.2373047	0.12908545	1.0038154	-0.0046500741	-0.0037341958
4.2519531	0.11392454	1.0037596	-0.0045571127	-0.0033790383
4.2666016	0.13013749	1.0039899	-0.0045710597	-0.0032831677
4.28125	0.12596829	1.0038421	-0.0046247798	-0.0035856464
4.2958984	0.11361875	1.003805	-0.0046417112	-0.003807636
4.3105469	0.13530748	1.0043343	-0.0045914962	-0.0035758438
4.3251953	0.12029856	1.0045085	-0.004567652	-0.0034449412
4.3398438	0.11925137	1.0036892	-0.0046013566	-0.003487759
4.3544922	0.13499248	1.0036715	-0.0045923078	-0.0033950419
4.3691406	0.11860155	1.0041586	-0.004602144	-0.0036219857
4.3837891	0.1264465	1.004349	-0.0046110633	-0.0037904212
4.3984375	0.12995531	1.0046884	-0.0046240548	-0.0035412479
4.4130859	0.11790268	1.0050215	-0.0045649526	-0.0033413866
4.4277344	0.13381121	1.0043027	-0.0045759804	-0.0034346501
4.4423828	0.12306752	1.0042332	-0.0046344926	-0.0037579453
4.4570313	0.11934018	1.0045764	-0.0046420083	-0.0038175702
4.4716797	0.13624617	1.0043408	-0.004570907	-0.0034421878
4.4863281	0.11947767	1.0044639	-0.0045960462	-0.0032979208
4.5009766	0.12441163	1.0045272	-0.0046273004	-0.0035852378
4.515625	0.13451341	1.0040319	-0.00460569	-0.0037548942
4.5302734	0.11864515	1.0043406	-0.0046430309	-0.0036187698
4.5449219	0.1283371	1.0048839	-0.0045923544	-0.0035531332
4.5595703	0.12888782	1.0049592	-0.0045997375	-0.0035025743
4.5742188	0.1208939	1.0049837	-0.0045378278	-0.0033392976
4.5888672	0.13607788	1.0051304	-0.0045983242	-0.0035856597
4.6035156	0.12295241	1.0044844	-0.0046458319	-0.0037800684
4.6181641	0.12484409	1.005607	-0.0045662983	-0.0035940504
4.6328125	0.13714781	1.0052232	-0.0045435121	-0.003383908
4.6474609	0.11959894	1.005088	-0.0045453818	-0.0033728292
4.6621094	0.12877478	1.0049068	-0.0045816926	-0.0037446627
4.6767578	0.13420422	1.0058062	-0.0045999428	-0.0038395529
4.6914063	0.11805952	1.0050005	-0.0045612836	-0.0034886431
4.7060547	0.13482389	1.0055791	-0.0045836214	-0.0032794271
4.7207031	0.13211562	1.0056975	-0.0045889029	-0.0035215979
4.7353516	0.12243213	1.0050452	-0.0046010595	-0.0036711632
4.75	0.13809411	1.0061449	-0.0045824158	-0.0036619254
4.7646484	0.12549551	1.0050001	-0.0045976643	-0.0036483989
4.7792969	0.12804639	1.0059679	-0.0045675626	-0.0034886156
4.7939453	0.14085878	1.0062888	-0.0045454013	-0.0033261916
4.8085938	0.1213821	1.0063581	-0.004613664	-0.0035737325
4.8232422	0.13556746	1.0058541	-0.0046796729	-0.0037099696
4.8378906	0.13678427	1.0061011	-0.0046517705	-0.0036710394
4.8525391	0.12194886	1.0067604	-0.0045283432	-0.0033298382
4.8671875	0.1424195	1.006524	-0.0045420872	-0.0033804576
4.8818359	0.1316805	1.0063995	-0.0046022446	-0.0036815202
4.8964844	0.1260578	1.0069355	-0.0046134209	-0.0038030087
4.9111328	0.14132985	1.0067946	-0.004612511	-0.0035128698
4.9257813	0.12614587	1.0070765	-0.0045619076	-0.0033247124
4.9404297	0.13188083	1.0064976	-0.0046139844	-0.0035123087
4.9550781	0.14015801	1.007224	-0.0046085003	-0.0036015688
4.9697266	0.12439512	1.0069549	-0.004612708	-0.0036539338
4.984375	0.13855311	1.0069633	-0.0046386253	-0.0037175566
4.9990234	0.13213064	1.0068326	-0.0045607258	-0.0034505792
5.0136719	0.1257806	1.0071437	-0.0045463904	-0.0033123987
5.0283203	0.14291801	1.0070583	-0.0046024434	-0.0035164384
5.0429688	0.12735333	1.0072365	-0.0046498715	-0.0037290296
5.0576172	0.129054	1.0070434	-0.0045901518	-0.0036784445
5.0722656	0.1426333	1.0073038	-0.0045260293	-0.0033451389
5.0869141	0.12574635	1.0068027	-0.0045765312	-0.0033302919
5.1015625	0.13410987	1.0066259	-0.0046186778	-0.0036479007
5.1162109	0.13671552	1.007557	-0.0046872841	-0.0038599395
5.1308594	0.12345251	1.0071386	-0.0046082647	-0.0035831924
5.1455078	0.14065461	1.0069017	-0.0045548193	-0.0033592598
5.1601563	0.13051671	1.0069971	-0.004591221	-0.0035071685
5.1748047	0.12724292	1.0071586	-0.0045714499	-0.0035374667
5.1894531	0.14312281	1.0070014	-0.0046019158	-0.0036438019
5.2041016	0.12448376	1.0073391	-0.0046308716	-0.0037843678
5.21875	0.12893565	1.0065933	-0.0045924708	-0.0034955589
5.2333984	0.14093433	1.0069633	-0.0045815995	-0.0033113079
5.2480469	0.12153526	1.0067644	-0.0045601451	-0.0034890848
5.2626953	0.13359268	1.0069075	-0.0046444605	-0.0037152166
5.2773438	0.13333565	1.0071455	-0.0046229986	-0.0037577301
5.2919922	0.12306517	1.0064085	-0.0045622727	-0.0033799445
5.3066406	0.13853469	1.007267	-0.0044895294	-0.0032637836
5.3212891	0.12725854	1.007046	-0.0046146493	-0.0035967333
5.3359375	0.12728138	1.0071577	-0.0046105911	-0.0037966501
5.3505859	0.13836238	1.0070547	-0.0046239421	-0.0035874872
5.3652344	0.12117942	1.0069762	-0.0045938897	-0.0034476155
5.3798828	0.1315071	1.0070554	-0.0045614792	-0.0034741922
5.3945313	0.1375723	1.0064986	-0.0045539662	-0.0034164519
5.4091797	0.11860684	1.007113	-0.0045617241	-0.0036230409
5.4238281	0.13567264	1.0070243	-0.0046146526	-0.0037692024
5.4384766	0.13131396	1.0065008	-0.0045878971	-0.0035601933
5.453125	0.12204309	1.006245	-0.0045261947	-0.0033365116
5.4677734	0.13725759	1.0063319	-0.0045763878	-0.0034885339
5.4824219	0.1229939	1.0065742	-0.0046043512	-0.0037624242
5.4970703	0.1247606	1.0066047	-0.0046514054	-0.0037850628
5.5117188	0.13572377	1.0067203	-0.004574826	-0.0033958768
5.5263672	0.11861172	1.0064986	-0.0045495993	-0.0032915706
5.5410156	0.13348375	1.0060701	-0.0046111103	-0.0035372239
5.5556641	0.13091405	1.0064421	-0.004624852	-0.0037976631
5.5703125	0.11610775	1.0062646	-0.0045847581	-0.0036390321
5.5849609	0.13471243	1.0063859	-0.004597838	-0.0035548222
5.5996094	0.12328137	1.0063033	-0.0045756754	-0.0035006797
5.6142578	0.12071773	1.0062358	-0.0045932494	-0.0033821538
5.6289063	0.13483955	1.0063412	-0.0045961607	-0.0036135311
5.6435547	0.11814887	1.0061307	-0.0046776012	-0.0037581082
5.6582031	0.12433573	1.0060743	-0.0046169972	-0.0036401409
5.6728516	0.13052176	1.0060753	-0.0045554689	-0.0033717218
5.6875	0.11557033	1.0057958	-0.0045479047	-0.0034357668
5.7021484	0.12929502	1.0058304	-0.004565394	-0.0037404671
5.7167969	0.12384222	1.0056403	-0.0046513411	-0.0038286955
5.7314453	0.11453538	1.0054115	-0.004538266	-0.0034915528
5.7460938	0.13310748	1.0053953	-0.0045480398	-0.0032476527
5.7607422	0.11714564	1.0054152	-0.0046264427	-0.0035685103
5.7753906	0.11716921	1.0057209	-0.0046143048	-0.003690308
5.7900391	0.13086668	1.0056711	-0.0046132705	-0.0036077858
5.8046875	0.11172469	1.0055245	-0.0046100714	-0.0036256635
5.8193359	0.12013081	1.0057018	-0.0045603821	-0.0034723459
5.8339844	0.12828569	1.0052943	-0.0045861676	-0.003355334
5.8486328	0.11218667	1.0051695	-0.0046196105	-0.0035586897
5.8632813	0.12820153	1.0052156	-0.0046618544	-0.003774774
5.8779297	0.12086399	1.0053382	-0.0046221325	-0.0036390221
5.8925781	0.11668739	1.0063535	-0.0045317565	-0.003346008
5.9072266	0.13199648	1.0054401	-0.0045925723	-0.0033458667
5.921875	0.11426257	1.004863	-0.0046148878	-0.003724121
5.9365234	0.12199917	1.0056889	-0.004674782	-0.0038431634
5.9511719	0.13100708	1.0059128	-0.004598598	-0.0034939218
5.9658203	0.11160894	1.0056986	-0.0045886664	-0.0033304992
