MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.021484	s	12/20/2021 1:28:43 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
1.5878906	0.03666351	-14.98518	-0.0023487662	-0.0089955255
1.6025391	0.046605531	-14.985178	-0.0022868481	-0.0088363476
1.6171875	0.05461878	-14.99134	-0.0023221532	-0.0088955294
1.6318359	0.032754343	-14.985569	-0.0023819171	-0.0092082722
1.6464844	0.048952837	-14.98972	-0.0023567062	-0.0095383525
1.6611328	0.051615976	-14.984739	-0.0023005742	-0.0092376061
1.6757813	0.033638142	-14.985223	-0.0022497785	-0.009076017
1.6904297	0.05401171	-14.984545	-0.0023486845	-0.009304191
1.7050781	0.042467397	-14.984733	-0.0023460521	-0.0094649922
1.7197266	0.040430792	-14.984423	-0.0023357105	-0.0093675032
1.734375	0.052230962	-14.98428	-0.0023533679	-0.0093533425
1.7490234	0.033089675	-14.984779	-0.0022994806	-0.0092267394
1.7636719	0.052036386	-14.983795	-0.0022790241	-0.0091419173
1.7783203	0.054033946	-14.983693	-0.0023293444	-0.0089959493
1.7929688	0.030317152	-14.984252	-0.002352166	-0.0092177019
1.8076172	0.054472413	-14.983432	-0.0023033009	-0.0090803821
1.8222656	0.046379417	-14.983481	-0.0022796106	-0.008826714
1.8369141	0.037373107	-14.982997	-0.0022361181	-0.0088273985
1.8515625	0.055383909	-14.983026	-0.0023648757	-0.009113444
1.8662109	0.040365424	-14.982738	-0.0023728693	-0.009200112
1.8808594	0.042945094	-14.983355	-0.0022586549	-0.0089748912
1.8955078	0.054425869	-14.982285	-0.0022498656	-0.0087775048
1.9101563	0.037132453	-14.982197	-0.0023303782	-0.0089079002
1.9248047	0.048556626	-14.982069	-0.0023349989	-0.0093735009
1.9394531	0.047680091	-14.982239	-0.0023412453	-0.009371195
1.9541016	0.03389499	-14.982198	-0.002340833	-0.009401476
1.96875	0.051046263	-14.981572	-0.0023132339	-0.0092222774
1.9833984	0.040464889	-14.980788	-0.0022372187	-0.0090988185
1.9980469	0.038812395	-14.981872	-0.0023415594	-0.0090012942
2.0126953	0.063460976	-14.98211	-0.0023725363	-0.0091665396
2.0273438	0.040961377	-14.979902	-0.0023480006	-0.0091069108
2.0419922	0.044139467	-14.979599	-0.0022700299	-0.0087690232
2.0566406	0.054031268	-14.978662	-0.0022927227	-0.0087432703
2.0712891	0.037368301	-14.979373	-0.0023759357	-0.0090849716
2.0859375	0.047733095	-14.979044	-0.0023855357	-0.0092426836
2.1005859	0.043089401	-14.979975	-0.0023154609	-0.0089408727
2.1152344	0.040089358	-14.979786	-0.002305445	-0.008816788
2.1298828	0.057884205	-14.979545	-0.002311934	-0.0089050513
2.1445313	0.036018919	-14.979851	-0.0023384783	-0.0089761531
2.1591797	0.045189861	-14.979708	-0.0023426621	-0.0090275723
2.1738281	0.055702269	-14.97913	-0.0023705191	-0.0091663329
2.1884766	0.028743345	-14.978868	-0.0022837571	-0.0089882817
2.203125	0.04863729	-14.979755	-0.0022951099	-0.0088483831
2.2177734	0.054696769	-14.978422	-0.0022918638	-0.0089724865
2.2324219	0.030849693	-14.977302	-0.0024006015	-0.0091437604
2.2470703	0.050710402	-14.977855	-0.0023398993	-0.0091436421
2.2617188	0.04651865	-14.977177	-0.0022652785	-0.0088435318
2.2763672	0.039226208	-14.977021	-0.0022647425	-0.0087671932
2.2910156	0.053129911	-14.977365	-0.002294871	-0.0091195274
2.3056641	0.037618615	-14.997474	-0.0024009307	-0.0092159566
2.3203125	0.046995614	-14.976224	-0.0022828877	-0.0090305312
2.3349609	0.051812496	-14.976677	-0.0023341929	-0.008897149
2.3496094	0.033507723	-14.977667	-0.0022854658	-0.0089038666
2.3642578	0.056904163	-14.976856	-0.0023147969	-0.0088804271
2.3789063	0.051566113	-14.976748	-0.0023598995	-0.0090339612
2.3935547	0.032614432	-14.976424	-0.0023895358	-0.0092295073
2.4082031	0.053608656	-14.977225	-0.0023051007	-0.0089883627
2.4228516	0.040813237	-14.976531	-0.0022817033	-0.0088030761
2.4375	0.040355016	-14.976506	-0.0023169336	-0.0089224381
2.4521484	0.053243067	-14.976393	-0.0023811667	-0.0091767022
2.4667969	0.036192179	-14.976306	-0.0023693256	-0.0092099346
2.4814453	0.047504351	-14.976586	-0.0023133531	-0.0088732922
2.4960938	0.052474119	-14.976186	-0.0022831587	-0.0087402025
2.5107422	0.035122927	-14.976193	-0.0023417829	-0.008994638
2.5253906	0.051755697	-14.976101	-0.0023594741	-0.0092374301
2.5400391	0.043817941	-14.975758	-0.0023573537	-0.0090199756
2.5546875	0.035534155	-14.974247	-0.0023302028	-0.0089929784
2.5693359	0.054763425	-14.974507	-0.0022640384	-0.0089200875
2.5839844	0.038034581	-14.975101	-0.002271961	-0.008853035
2.5986328	0.043631956	-14.974676	-0.0023097156	-0.0089905271
2.6132813	0.0542605	-14.973678	-0.0024064081	-0.009176041
2.6279297	0.035598602	-14.973344	-0.0020223374	-0.0091183083
2.6425781	0.047270935	-14.973439	-0.0019559774	-0.0089290459
2.6572266	0.049469721	-14.973068	-0.002020525	-0.0089101233
2.671875	0.037035514	-14.97291	-0.0020376679	-0.0092540896
2.6865234	0.052961607	-14.972939	-0.0020673184	-0.0092683444
2.7011719	0.039951079	-14.972779	-0.0019651963	-0.0090479022
2.7158203	0.042891264	-14.972268	-0.0019601537	-0.0088417185
2.7304688	0.05872789	-14.97196	-0.0020074984	-0.009047254
2.7451172	0.032853305	-14.972743	-0.0020285982	-0.0092255659
2.7597656	0.043863345	-14.972933	-0.0022903359	-0.0090746647
2.7744141	0.05419787	-14.971158	-0.0023374467	-0.0090631079
2.7890625	0.029354792	-14.97172	-0.0023610007	-0.0088938437
2.8037109	0.051126298	-14.976724	-0.00229264	-0.0088128392
2.8183594	0.055291671	-14.971261	-0.0023695652	-0.0089820195
2.8330078	0.034891713	-14.972716	-0.0023944678	-0.0091590378
2.8476563	0.05123454	-14.970618	-0.0023100255	-0.0090784645
2.8623047	0.041932512	-14.971121	-0.002225681	-0.0088019725
2.8769531	0.044989742	-14.970221	-0.002281178	-0.008786751
2.8916016	0.052219123	-14.971166	-0.0023863432	-0.0091475751
2.90625	0.033118814	-14.970726	-0.0023792083	-0.0092234761
2.9208984	0.050967228	-14.970236	-0.0023195355	-0.0089859264
2.9355469	0.050319273	-14.969671	-0.0022830719	-0.0087396316
2.9501953	0.033557329	-14.970263	-0.0023416711	-0.0089541189
2.9648438	0.055865694	-14.969651	-0.0023561302	-0.0090448158
2.9794922	0.045400213	-14.970164	-0.0023336119	-0.0090368269
2.9941406	0.034431536	-14.970679	-0.0023540196	-0.0091137625
3.0087891	0.051695731	-14.969817	-0.0023110528	-0.0089113759
3.0234375	0.042846154	-14.96972	-0.002269102	-0.0088511221
3.0380859	0.045276672	-14.969566	-0.0023514782	-0.0089694383
3.0527344	0.050050851	-14.969455	-0.0023526847	-0.0091395779
3.0673828	0.036036741	-14.969081	-0.0023493643	-0.0091589317
3.0820313	0.053029887	-14.968339	-0.0022778553	-0.0088159647
3.0966797	0.044367082	-14.968674	-0.0022525585	-0.0087806629
3.1113281	0.035052832	-14.968652	-0.0023520477	-0.009143318
3.1259766	0.058358505	-14.968329	-0.0023714576	-0.0091922292
