MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/20/2021 2:09:56 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
2.8603516	0.29266024	-14.970756	-0.0034606932	-0.011172452
2.875	0.28341421	-14.970489	-0.0034282603	-0.010983674
2.8896484	0.29778156	-14.96999	-0.0033776173	-0.010810425
2.9042969	0.29484171	-14.969572	-0.0034207769	-0.011096765
2.9189453	0.28858	-14.969818	-0.0035155586	-0.011273344
2.9335938	0.29841346	-14.969626	-0.0034701291	-0.011142874
2.9482422	0.29172167	-14.969661	-0.0036769803	-0.010821005
2.9628906	0.29487237	-14.969404	-0.0037347409	-0.010819199
2.9775391	0.29789078	-14.969583	-0.0034919954	-0.011214523
2.9921875	0.2909312	-14.969404	-0.0034649037	-0.011341134
3.0068359	0.29823986	-14.96892	-0.0034111226	-0.011012885
3.0214844	0.29846615	-14.969208	-0.0034056753	-0.010847358
3.0361328	0.29620013	-14.969082	-0.0034836121	-0.011006935
3.0507813	0.30419496	-14.968595	-0.0034526563	-0.011118954
3.0654297	0.29877585	-14.968547	-0.0034522123	-0.011151916
3.0800781	0.29599473	-14.968276	-0.0034964595	-0.011175416
3.0947266	0.30277652	-14.969177	-0.0034547013	-0.01097741
3.109375	0.30001801	-14.968352	-0.003391738	-0.0108214
3.1240234	0.30302665	-14.968499	-0.0034596841	-0.011031995
3.1386719	0.30483213	-14.968445	-0.0034956066	-0.011258797
3.1533203	0.29954469	-14.968512	-0.0034866617	-0.011195354
3.1679688	0.30551302	-14.967566	-0.0033995917	-0.010867282
3.1826172	0.30426028	-14.967552	-0.0033849957	-0.010831228
3.1972656	0.30217737	-14.967801	-0.0034270643	-0.011165849
3.2119141	0.30780363	-14.967294	-0.0034781937	-0.011360029
3.2265625	0.30101383	-14.967937	-0.0034330469	-0.011048004
3.2412109	0.30352569	-14.967601	-0.0033799997	-0.010829194
3.2558594	0.31298655	-14.968373	-0.003452424	-0.010972308
3.2705078	0.30257171	-14.967021	-0.0034068464	-0.011017108
3.2851563	0.30726218	-14.967516	-0.0034221816	-0.011136902
3.2998047	0.3083691	-14.966993	-0.0035104246	-0.011244673
3.3144531	0.29991543	-14.966972	-0.0034702485	-0.010985002
3.3291016	0.31046706	-14.967121	-0.0033611327	-0.010822749
3.34375	0.30642685	-14.967041	-0.0034265025	-0.010976132
3.3583984	0.30614257	-14.966528	-0.0035388912	-0.01126321
3.3730469	0.31214136	-14.965966	-0.0034332606	-0.011240283
3.3876953	0.3063927	-14.966559	-0.0034294263	-0.010824868
3.4023438	0.31088024	-14.965585	-0.0033870712	-0.010779779
3.4169922	0.31274992	-14.965682	-0.0034584231	-0.011113853
3.4316406	0.30509716	-14.966397	-0.0034696944	-0.011316437
3.4462891	0.3108876	-14.965826	-0.003489031	-0.011088475
3.4609375	0.31169856	-14.965209	-0.0034404863	-0.010961504
3.4755859	0.30990225	-14.965741	-0.0034347537	-0.010957778
3.4902344	0.31558511	-14.966008	-0.0034408425	-0.010944876
3.5048828	0.3132087	-14.965219	-0.0034469329	-0.010776651
3.5195313	0.30888522	-14.965175	-0.0035082251	-0.010947037
3.5341797	0.31438079	-14.96587	-0.0034443904	-0.010747108
3.5488281	0.3096523	-14.965662	-0.0034312839	-0.010507056
3.5634766	0.31413102	-14.966088	-0.0034477434	-0.010973676
3.578125	0.31504008	-14.965534	-0.0035067317	-0.011257671
3.5927734	0.31002316	-14.965403	-0.0035080567	-0.011253221
3.6074219	0.3195205	-14.965342	-0.0034080558	-0.010599324
3.6220703	0.3160089	-14.964843	-0.0034171999	-0.010484384
3.6367188	0.31295794	-14.964511	-0.0034638529	-0.010772244
3.6513672	0.32042459	-14.964017	-0.0034996816	-0.010927284
3.6660156	0.31126517	-14.964499	-0.003449505	-0.010827986
3.6806641	0.31352025	-14.964928	-0.0035010322	-0.010685227
3.6953125	0.31888744	-14.964664	-0.0034441384	-0.010675473
3.7099609	0.3136026	-14.963944	-0.0033948123	-0.010538702
3.7246094	0.32346791	-14.963841	-0.0034952369	-0.010797849
3.7392578	0.31624034	-14.963879	-0.0035440424	-0.010947937
3.7539063	0.31225342	-14.963653	-0.0034679077	-0.010742145
3.7685547	0.32007185	-14.963354	-0.0034394464	-0.01056956
